95.6487 	DATA 	START BLOCK HA
95.6487 	DATA 	IMAGES right TRG 14 L 22 R 14
96.3700 	DATA 	Keypress: 3
96.6270 	DATA 	Keypress: 5
98.2929 	DATA 	Keypress: 5
99.6488 	DATA 	RT 721.33 True block 4 stim 1
99.9589 	DATA 	Keypress: 5
101.6248 	DATA 	Keypress: 5
102.7989 	DATA 	IMAGES left TRG 27 L 27 R 5
103.2907 	DATA 	Keypress: 5
103.4947 	DATA 	Keypress: 2
104.9566 	DATA 	Keypress: 5
106.6226 	DATA 	Keypress: 5
106.8156 	DATA 	RT 695.85 True block 4 stim 2
108.2895 	DATA 	Keypress: 5
109.9554 	DATA 	Keypress: 5
109.9657 	DATA 	IMAGES left TRG 10 L 10 R 26
110.6624 	DATA 	Keypress: 2
111.6214 	DATA 	Keypress: 5
113.2873 	DATA 	Keypress: 5
113.9824 	DATA 	RT 696.80 True block 4 stim 3
114.9532 	DATA 	Keypress: 5
116.6191 	DATA 	Keypress: 5
117.1326 	DATA 	IMAGES right TRG 28 L 5 R 28
117.7361 	DATA 	Keypress: 3
118.2851 	DATA 	Keypress: 5
119.9510 	DATA 	Keypress: 5
121.1326 	DATA 	RT 603.61 True block 4 stim 4
121.6170 	DATA 	Keypress: 5
123.2829 	DATA 	Keypress: 5
124.2761 	DATA 	END BLOCK HA DUR 28.6
124.2827 	DATA 	START BLOCK NEU
124.2827 	DATA 	IMAGES left TRG 12 L 12 R 3
124.9328 	DATA 	Keypress: 2
124.9488 	DATA 	Keypress: 5
126.6147 	DATA 	Keypress: 5
128.2827 	DATA 	RT 650.16 True block 5 stim 1
128.2828 	DATA 	Keypress: 5
129.9466 	DATA 	Keypress: 5
131.6125 	DATA 	Keypress: 5
132.6328 	DATA 	IMAGES right TRG 24 L 14 R 24
133.2785 	DATA 	Keypress: 5
133.4755 	DATA 	Keypress: 3
134.9444 	DATA 	Keypress: 5
136.6103 	DATA 	Keypress: 5
136.6329 	DATA 	RT 842.68 True block 5 stim 2
138.2763 	DATA 	Keypress: 5
139.9422 	DATA 	Keypress: 5
140.9830 	DATA 	IMAGES right TRG 23 L 25 R 23
141.6081 	DATA 	Keypress: 5
141.7681 	DATA 	Keypress: 3
143.2751 	DATA 	Keypress: 5
144.9410 	DATA 	Keypress: 5
144.9831 	DATA 	RT 785.10 True block 5 stim 3
146.6069 	DATA 	Keypress: 5
148.2729 	DATA 	Keypress: 5
149.3333 	DATA 	IMAGES left TRG 16 L 16 R 15
149.9388 	DATA 	Keypress: 5
150.0327 	DATA 	Keypress: 2
151.6047 	DATA 	Keypress: 5
153.2707 	DATA 	Keypress: 5
153.3333 	DATA 	RT 699.53 True block 5 stim 4
154.9366 	DATA 	Keypress: 5
156.6025 	DATA 	Keypress: 5
157.6686 	DATA 	END BLOCK NEU DUR 33.4
157.6833 	DATA 	START BLOCK HA
157.6834 	DATA 	IMAGES left TRG 22 L 22 R 25
158.2684 	DATA 	Keypress: 5
158.4314 	DATA 	Keypress: 2
159.9344 	DATA 	Keypress: 5
161.6003 	DATA 	Keypress: 5
161.6835 	DATA 	RT 748.08 True block 6 stim 1
163.2662 	DATA 	Keypress: 5
164.9322 	DATA 	Keypress: 5
166.5669 	DATA 	IMAGES right TRG 23 L 28 R 23
166.5981 	DATA 	Keypress: 5
167.3270 	DATA 	Keypress: 3
168.2641 	DATA 	Keypress: 5
169.9300 	DATA 	Keypress: 5
170.5671 	DATA 	RT 760.22 True block 6 stim 2
171.5959 	DATA 	Keypress: 5
